GAME_DATE,SEASON_ID,Game_ID,Player_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2016-12-29,22016,0021600489,203138,PHI @ UTA,L,21,3,6,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,7,-9,1
2016-12-23,22016,0021600453,203138,PHI @ PHX,L,22,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,4,4,-7,1
2016-12-20,22016,0021600418,203138,PHI vs. NOP,L,10,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,1,0,-18,1
2016-12-18,22016,0021600408,203138,PHI vs. BKN,W,17,0,3,0.0,0,2,0.0,1,2,0.5,0,3,3,0,0,0,1,0,1,10,1
2016-12-14,22016,0021600374,203138,PHI vs. TOR,L,11,2,4,0.5,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,0,5,-2,1
2016-12-11,22016,0021600356,203138,PHI @ DET,W,15,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,0,0,1,0,0,7,3,1
2016-12-08,22016,0021600334,203138,PHI @ NOP,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1
2016-12-06,22016,0021600318,203138,PHI @ MEM,L,23,2,6,0.333,2,4,0.5,1,2,0.5,0,1,1,2,0,1,1,2,7,-6,1
2016-12-05,22016,0021600304,203138,PHI vs. DEN,L,15,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,1,1,0,-11,1
2016-12-03,22016,0021600294,203138,PHI vs. BOS,L,17,2,5,0.4,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,2,5,-2,1
2016-12-02,22016,0021600282,203138,PHI vs. ORL,L,25,1,7,0.143,0,4,0.0,0,0,0.0,1,1,2,1,1,0,0,2,2,-7,1
2016-11-28,22016,0021600254,203138,PHI @ TOR,L,11,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,-8,1
2016-11-27,22016,0021600245,203138,PHI vs. CLE,L,19,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,2,0,0,0,3,3,-8,1
2016-11-25,22016,0021600229,203138,PHI vs. CHI,L,21,4,5,0.8,3,3,1.0,0,0,0.0,0,5,5,2,2,0,0,3,11,12,1
2016-11-23,22016,0021600212,203138,PHI vs. MEM,L,27,3,10,0.3,0,3,0.0,0,0,0.0,0,3,3,1,2,1,0,3,6,2,1
2016-11-21,22016,0021600199,203138,PHI vs. MIA,W,11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,2,0,-2,1
2016-11-19,22016,0021600189,203138,PHI vs. PHX,W,26,5,9,0.556,3,5,0.6,1,2,0.5,2,2,4,1,0,0,1,3,14,6,1
2016-11-17,22016,0021600172,203138,PHI @ MIN,L,20,2,6,0.333,1,3,0.333,2,2,1.0,1,2,3,0,0,0,0,1,7,-7,1
2016-11-16,22016,0021600158,203138,PHI vs. WAS,W,23,5,8,0.625,1,2,0.5,0,1,0.0,0,1,1,2,1,0,0,2,11,13,1
2016-11-14,22016,0021600149,203138,PHI @ HOU,L,14,1,4,0.25,0,0,0.0,1,2,0.5,2,0,2,0,1,1,1,2,3,-10,1
2016-11-12,22016,0021600132,203138,PHI @ ATL,L,22,1,5,0.2,0,3,0.0,2,2,1.0,1,2,3,1,1,0,2,3,4,-12,1
2016-11-11,22016,0021600121,203138,PHI vs. IND,W,13,2,3,0.667,0,1,0.0,1,1,1.0,0,4,4,0,0,0,0,0,5,-8,1
2016-11-09,22016,0021600110,203138,PHI @ IND,L,26,7,12,0.583,3,6,0.5,2,2,1.0,2,4,6,3,1,0,1,3,19,8,1
2016-11-07,22016,0021600093,203138,PHI vs. UTA,L,18,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-17,1
2016-11-05,22016,0021600080,203138,PHI vs. CLE,L,20,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,1,0,0,1,3,8,16,1
2016-11-02,22016,0021600056,203138,PHI @ CHA,L,20,2,9,0.222,0,3,0.0,0,0,0.0,1,4,5,1,1,0,0,3,4,-6,1
2016-11-01,22016,0021600046,203138,PHI vs. ORL,L,28,8,10,0.8,4,4,1.0,2,2,1.0,1,6,7,1,0,1,0,2,22,6,1
2016-10-29,22016,0021600026,203138,PHI vs. ATL,L,20,1,4,0.25,1,1,1.0,0,0,0.0,0,5,5,0,0,0,0,2,3,-14,1
2016-10-26,22016,0021600011,203138,PHI vs. OKC,L,13,2,5,0.4,0,2,0.0,0,2,0.0,1,2,3,0,1,1,0,1,4,-10,1
2017-01-03,22016,0021600524,201977,WAS @ DAL,L,15,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,3,3,-14,1
2017-01-02,22016,0021600518,201977,WAS @ HOU,L,18,3,8,0.375,1,3,0.333,0,0,0.0,0,3,3,0,1,0,1,2,7,-5,1
2016-12-30,22016,0021600493,201977,WAS vs. BKN,W,21,3,6,0.5,2,2,1.0,0,0,0.0,1,2,3,5,1,1,2,3,8,11,1
2016-12-28,22016,0021600476,201977,WAS vs. IND,W,20,3,6,0.5,1,2,0.5,0,2,0.0,1,4,5,2,0,0,2,4,7,0,1
2016-12-26,22016,0021600461,201977,WAS vs. MIL,W,13,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,1,5,-12,1
2016-12-23,22016,0021600447,201977,WAS @ MIL,L,9,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-15,1
2016-12-21,22016,0021600432,201977,WAS @ CHI,W,15,5,9,0.556,0,3,0.0,0,0,0.0,1,1,2,1,1,0,0,0,10,2,1
2016-12-19,22016,0021600413,201977,WAS @ IND,L,16,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,2,-7,1
2016-12-18,22016,0021600406,201977,WAS vs. LAC,W,14,3,4,0.75,1,1,1.0,0,0,0.0,1,3,4,0,0,0,2,1,7,-1,1
2016-12-16,22016,0021600389,201977,WAS vs. DET,W,15,4,6,0.667,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,3,11,3,1
2016-12-14,22016,0021600375,201977,WAS vs. CHA,W,13,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,1,5,-7,1
2016-12-12,22016,0021600363,201977,WAS @ MIA,L,13,0,3,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,0,1,2,6,1
2016-12-10,22016,0021600346,201977,WAS vs. MIL,W,11,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,2,-6,1
2016-12-08,22016,0021600332,201977,WAS vs. DEN,W,11,3,6,0.5,1,2,0.5,0,0,0.0,0,3,3,1,0,0,0,1,7,1,1
2016-12-06,22016,0021600315,201977,WAS vs. ORL,L,18,4,7,0.571,0,2,0.0,0,0,0.0,2,4,6,3,1,0,1,2,8,5,1
2016-12-05,22016,0021600306,201977,WAS @ BKN,W,18,4,10,0.4,2,5,0.4,1,2,0.5,2,1,3,0,2,2,0,0,11,-13,1
2016-12-02,22016,0021600289,201977,WAS @ SAS,L,18,2,7,0.286,0,1,0.0,1,1,1.0,1,2,3,0,3,0,1,5,5,-13,1
2016-11-30,22016,0021600270,201977,WAS @ OKC,L,17,4,7,0.571,1,3,0.333,2,2,1.0,1,2,3,0,0,0,0,1,11,-3,1
2016-11-26,22016,0021600240,201977,WAS vs. SAS,L,15,1,3,0.333,0,1,0.0,0,0,0.0,2,2,4,2,1,0,1,0,2,-17,1
2016-11-25,22016,0021600226,201977,WAS @ ORL,W,8,0,3,0.0,0,1,0.0,2,2,1.0,0,0,0,1,1,0,0,0,2,-2,1
2016-11-21,22016,0021600200,201977,WAS vs. PHX,W,21,3,9,0.333,3,5,0.6,0,0,0.0,0,0,0,0,0,0,1,1,9,-2,1
2016-11-19,22016,0021600186,201977,WAS vs. MIA,L,23,1,3,0.333,0,1,0.0,1,1,1.0,0,1,1,1,2,0,2,0,3,-4,1
2016-11-17,22016,0021600169,201977,WAS vs. NYK,W,18,5,7,0.714,3,3,1.0,0,0,0.0,1,1,2,1,1,0,2,3,13,-4,1
2016-11-16,22016,0021600158,201977,WAS @ PHI,L,37,4,13,0.308,2,6,0.333,0,0,0.0,0,2,2,6,0,0,1,4,10,-7,1
2016-11-12,22016,0021600133,201977,WAS @ CHI,L,23,4,14,0.286,0,4,0.0,1,1,1.0,2,2,4,1,1,0,0,0,9,-18,1
2016-11-11,22016,0021600122,201977,WAS vs. CLE,L,21,0,5,0.0,0,2,0.0,2,2,1.0,0,1,1,1,1,0,1,1,2,-13,1
2016-11-09,22016,0021600107,201977,WAS vs. BOS,W,34,5,13,0.385,2,5,0.4,4,4,1.0,2,2,4,4,3,0,1,3,16,9,1
